Saison	Kalenderwoche	Bundesland	Bundesland_ID	Altersgruppe	ARE_Konsultationsinzidenz
2017/18	2018-W39	Bundesweit	0	35-59	779
2018/19	2018-W40	Bundesweit	0	00+	910
2018/19	2018-W40	Bundesweit	0	0-4	3442
2018/19	2018-W40	Bundesweit	0	5-14	1000
2018/19	2018-W40	Bundesweit	0	15-34	1203
2018/19	2018-W40	Bundesweit	0	60+	357
2018/19	2018-W40	Bundesweit	0	35-59	796
2018/19	2018-W41	Bundesweit	0	00+	1034
2018/19	2018-W41	Bundesweit	0	0-4	3663
2018/19	2018-W41	Bundesweit	0	5-14	1120
2018/19	2018-W41	Bundesweit	0	15-34	1351
2018/19	2018-W41	Bundesweit	0	60+	401
2018/19	2018-W41	Bundesweit	0	35-59	958
2018/19	2018-W42	Bundesweit	0	00+	964
2018/19	2018-W42	Bundesweit	0	0-4	3713
2018/19	2018-W42	Bundesweit	0	5-14	1027
2018/19	2018-W42	Bundesweit	0	15-34	1240
2018/19	2018-W42	Bundesweit	0	60+	385
2018/19	2018-W42	Bundesweit	0	35-59	862
2018/19	2018-W43	Bundesweit	0	00+	998
2018/19	2018-W43	Bundesweit	0	0-4	3887
2018/19	2018-W43	Bundesweit	0	5-14	1256
2018/19	2018-W43	Bundesweit	0	15-34	1269
2018/19	2018-W43	Bundesweit	0	60+	363
2018/19	2018-W43	Bundesweit	0	35-59	876
2018/19	2018-W44	Bundesweit	0	00+	795
2018/19	2018-W44	Bundesweit	0	0-4	3172
2018/19	2018-W44	Bundesweit	0	5-14	911
2018/19	2018-W44	Bundesweit	0	15-34	986
2018/19	2018-W44	Bundesweit	0	60+	313
2018/19	2018-W44	Bundesweit	0	35-59	708
2018/19	2018-W45	Bundesweit	0	00+	1171
2018/19	2018-W45	Bundesweit	0	0-4	4221
2018/19	2018-W45	Bundesweit	0	5-14	1381
2018/19	2018-W45	Bundesweit	0	15-34	1508
2018/19	2018-W45	Bundesweit	0	60+	440
2018/19	2018-W45	Bundesweit	0	35-59	1071
2018/19	2018-W46	Bundesweit	0	00+	1087
2018/19	2018-W46	Bundesweit	0	0-4	4013
2018/19	2018-W46	Bundesweit	0	5-14	1523
2018/19	2018-W46	Bundesweit	0	15-34	1332
2018/19	2018-W46	Bundesweit	0	60+	401
2018/19	2018-W46	Bundesweit	0	35-59	972
2018/19	2018-W47	Bundesweit	0	00+	1269
2018/19	2018-W47	Bundesweit	0	0-4	4739
2018/19	2018-W47	Bundesweit	0	5-14	1691
2018/19	2018-W47	Bundesweit	0	15-34	1623
2018/19	2018-W47	Bundesweit	0	60+	420
2018/19	2018-W47	Bundesweit	0	35-59	1143
2018/19	2018-W48	Bundesweit	0	00+	1358
2018/19	2018-W48	Bundesweit	0	0-4	4823
2018/19	2018-W48	Bundesweit	0	5-14	1711
2018/19	2018-W48	Bundesweit	0	15-34	1703
2018/19	2018-W48	Bundesweit	0	60+	465
2018/19	2018-W48	Bundesweit	0	35-59	1292
2018/19	2018-W49	Bundesweit	0	00+	1324
2018/19	2018-W49	Bundesweit	0	0-4	4502
2018/19	2018-W49	Bundesweit	0	5-14	1647
2018/19	2018-W49	Bundesweit	0	15-34	1627
2018/19	2018-W49	Bundesweit	0	60+	489
2018/19	2018-W49	Bundesweit	0	35-59	1286
2018/19	2018-W50	Bundesweit	0	00+	1368
2018/19	2018-W50	Bundesweit	0	0-4	4960
2018/19	2018-W50	Bundesweit	0	5-14	1760
2018/19	2018-W50	Bundesweit	0	15-34	1606
2018/19	2018-W50	Bundesweit	0	60+	550
2018/19	2018-W50	Bundesweit	0	35-59	1286
2018/19	2018-W51	Bundesweit	0	00+	1343
2018/19	2018-W51	Bundesweit	0	0-4	5357
2018/19	2018-W51	Bundesweit	0	5-14	1802
2018/19	2018-W51	Bundesweit	0	15-34	1539
2018/19	2018-W51	Bundesweit	0	60+	588
2018/19	2018-W51	Bundesweit	0	35-59	1163
2018/19	2018-W52	Bundesweit	0	00+	462
2018/19	2018-W52	Bundesweit	0	0-4	2547
2018/19	2018-W52	Bundesweit	0	5-14	517
2018/19	2018-W52	Bundesweit	0	15-34	449
2018/19	2018-W52	Bundesweit	0	60+	215
2018/19	2018-W52	Bundesweit	0	35-59	374
2018/19	2019-W01	Bundesweit	0	00+	900
2018/19	2019-W01	Bundesweit	0	0-4	2624
2018/19	2019-W01	Bundesweit	0	5-14	686
2018/19	2019-W01	Bundesweit	0	15-34	1038
2018/19	2019-W01	Bundesweit	0	60+	516
2018/19	2019-W01	Bundesweit	0	35-59	940
2018/19	2019-W02	Bundesweit	0	00+	1394
2018/19	2019-W02	Bundesweit	0	0-4	3914
2018/19	2019-W02	Bundesweit	0	5-14	1226
2018/19	2019-W02	Bundesweit	0	15-34	1665
2018/19	2019-W02	Bundesweit	0	60+	759
2018/19	2019-W02	Bundesweit	0	35-59	1428
2018/19	2019-W03	Bundesweit	0	00+	1316
2018/19	2019-W03	Bundesweit	0	0-4	4993
2018/19	2019-W03	Bundesweit	0	5-14	1511
2018/19	2019-W03	Bundesweit	0	15-34	1515
2018/19	2019-W03	Bundesweit	0	60+	600
2018/19	2019-W03	Bundesweit	0	35-59	1215
2018/19	2019-W04	Bundesweit	0	00+	1474
2018/19	2019-W04	Bundesweit	0	0-4	6181
2018/19	2019-W04	Bundesweit	0	5-14	1998
2018/19	2019-W04	Bundesweit	0	15-34	1624
2018/19	2019-W04	Bundesweit	0	60+	540
2018/19	2019-W04	Bundesweit	0	35-59	1358
2018/19	2019-W05	Bundesweit	0	00+	1713
2018/19	2019-W05	Bundesweit	0	0-4	7163
2018/19	2019-W05	Bundesweit	0	5-14	2339
2018/19	2019-W05	Bundesweit	0	15-34	1875
2018/19	2019-W05	Bundesweit	0	60+	614
2018/19	2019-W05	Bundesweit	0	35-59	1595
2018/19	2019-W06	Bundesweit	0	00+	1857
2018/19	2019-W06	Bundesweit	0	0-4	7032
2018/19	2019-W06	Bundesweit	0	5-14	2430
2018/19	2019-W06	Bundesweit	0	15-34	2080
2018/19	2019-W06	Bundesweit	0	60+	726
2018/19	2019-W06	Bundesweit	0	35-59	1777
2018/19	2019-W07	Bundesweit	0	00+	1893
2018/19	2019-W07	Bundesweit	0	0-4	6732
2018/19	2019-W07	Bundesweit	0	5-14	2487
2018/19	2019-W07	Bundesweit	0	15-34	2083
2018/19	2019-W07	Bundesweit	0	60+	800
2018/19	2019-W07	Bundesweit	0	35-59	1843
2018/19	2019-W08	Bundesweit	0	00+	1845
2018/19	2019-W08	Bundesweit	0	0-4	6160
2018/19	2019-W08	Bundesweit	0	5-14	2415
2018/19	2019-W08	Bundesweit	0	15-34	2093
2018/19	2019-W08	Bundesweit	0	60+	788
2018/19	2019-W08	Bundesweit	0	35-59	1805
2018/19	2019-W09	Bundesweit	0	00+	1654
2018/19	2019-W09	Bundesweit	0	0-4	5594
2018/19	2019-W09	Bundesweit	0	5-14	2067
2018/19	2019-W09	Bundesweit	0	15-34	1831
2018/19	2019-W09	Bundesweit	0	60+	762
2018/19	2019-W09	Bundesweit	0	35-59	1619
2018/19	2019-W10	Bundesweit	0	00+	1480
2018/19	2019-W10	Bundesweit	0	0-4	5123
2018/19	2019-W10	Bundesweit	0	5-14	1778
2018/19	2019-W10	Bundesweit	0	15-34	1712
2018/19	2019-W10	Bundesweit	0	60+	666
2018/19	2019-W10	Bundesweit	0	35-59	1414
2018/19	2019-W11	Bundesweit	0	00+	1469
2018/19	2019-W11	Bundesweit	0	0-4	4691
2018/19	2019-W11	Bundesweit	0	5-14	1733
2018/19	2019-W11	Bundesweit	0	15-34	1766
2018/19	2019-W11	Bundesweit	0	60+	659
2018/19	2019-W11	Bundesweit	0	35-59	1422
2018/19	2019-W12	Bundesweit	0	00+	1287
2018/19	2019-W12	Bundesweit	0	0-4	4738
2018/19	2019-W12	Bundesweit	0	5-14	1746
2018/19	2019-W12	Bundesweit	0	15-34	1434
2018/19	2019-W12	Bundesweit	0	60+	593
2018/19	2019-W12	Bundesweit	0	35-59	1168
2018/19	2019-W13	Bundesweit	0	00+	1210
2018/19	2019-W13	Bundesweit	0	0-4	4480
2018/19	2019-W13	Bundesweit	0	5-14	1744
2018/19	2019-W13	Bundesweit	0	15-34	1372
2018/19	2019-W13	Bundesweit	0	60+	536
2018/19	2019-W13	Bundesweit	0	35-59	1067
2018/19	2019-W14	Bundesweit	0	00+	1196
2018/19	2019-W14	Bundesweit	0	0-4	4738
2018/19	2019-W14	Bundesweit	0	5-14	1713
2018/19	2019-W14	Bundesweit	0	15-34	1328
2018/19	2019-W14	Bundesweit	0	60+	529
2018/19	2019-W14	Bundesweit	0	35-59	1038
2018/19	2019-W15	Bundesweit	0	00+	1070
2018/19	2019-W15	Bundesweit	0	0-4	4455
2018/19	2019-W15	Bundesweit	0	5-14	1607
2018/19	2019-W15	Bundesweit	0	15-34	1186
2018/19	2019-W15	Bundesweit	0	60+	445
2018/19	2019-W15	Bundesweit	0	35-59	905
2018/19	2019-W16	Bundesweit	0	00+	744
2018/19	2019-W16	Bundesweit	0	0-4	3239
2018/19	2019-W16	Bundesweit	0	5-14	901
2018/19	2019-W16	Bundesweit	0	15-34	853
2018/19	2019-W16	Bundesweit	0	60+	352
2018/19	2019-W16	Bundesweit	0	35-59	612
2018/19	2019-W17	Bundesweit	0	00+	644
2018/19	2019-W17	Bundesweit	0	0-4	2803
2018/19	2019-W17	Bundesweit	0	5-14	653
2018/19	2019-W17	Bundesweit	0	15-34	698
2018/19	2019-W17	Bundesweit	0	60+	328
2018/19	2019-W17	Bundesweit	0	35-59	570
2018/19	2019-W18	Bundesweit	0	00+	616
2018/19	2019-W18	Bundesweit	0	0-4	2493
2018/19	2019-W18	Bundesweit	0	5-14	758
2018/19	2019-W18	Bundesweit	0	15-34	680
2018/19	2019-W18	Bundesweit	0	60+	297
2018/19	2019-W18	Bundesweit	0	35-59	542
2018/19	2019-W19	Bundesweit	0	00+	737
2018/19	2019-W19	Bundesweit	0	0-4	2750
2018/19	2019-W19	Bundesweit	0	5-14	971
2018/19	2019-W19	Bundesweit	0	15-34	903
2018/19	2019-W19	Bundesweit	0	60+	308
2018/19	2019-W19	Bundesweit	0	35-59	641
2018/19	2019-W20	Bundesweit	0	00+	780
2018/19	2019-W20	Bundesweit	0	0-4	3359
2018/19	2019-W20	Bundesweit	0	5-14	1185
2018/19	2019-W20	Bundesweit	0	15-34	938
2018/19	2019-W20	Bundesweit	0	60+	309
2018/19	2019-W20	Bundesweit	0	35-59	605
2018/19	2019-W21	Bundesweit	0	00+	772
2018/19	2019-W21	Bundesweit	0	0-4	3234
2018/19	2019-W21	Bundesweit	0	5-14	1228
2018/19	2019-W21	Bundesweit	0	15-34	900
2018/19	2019-W21	Bundesweit	0	60+	301
2018/19	2019-W21	Bundesweit	0	35-59	619
2018/19	2019-W22	Bundesweit	0	00+	561
2018/19	2019-W22	Bundesweit	0	0-4	2489
2018/19	2019-W22	Bundesweit	0	5-14	964
2018/19	2019-W22	Bundesweit	0	15-34	602
2018/19	2019-W22	Bundesweit	0	60+	240
2018/19	2019-W22	Bundesweit	0	35-59	429
2018/19	2019-W23	Bundesweit	0	00+	648
2018/19	2019-W23	Bundesweit	0	0-4	2693
2018/19	2019-W23	Bundesweit	0	5-14	923
2018/19	2019-W23	Bundesweit	0	15-34	804
2018/19	2019-W23	Bundesweit	0	60+	267
2018/19	2019-W23	Bundesweit	0	35-59	505
2018/19	2019-W24	Bundesweit	0	00+	493
2018/19	2019-W24	Bundesweit	0	0-4	1899
2018/19	2019-W24	Bundesweit	0	5-14	721
2018/19	2019-W24	Bundesweit	0	15-34	594
2018/19	2019-W24	Bundesweit	0	60+	224
2018/19	2019-W24	Bundesweit	0	35-59	395
2018/19	2019-W25	Bundesweit	0	00+	446
2018/19	2019-W25	Bundesweit	0	0-4	2080
2018/19	2019-W25	Bundesweit	0	5-14	691
2018/19	2019-W25	Bundesweit	0	15-34	507
2018/19	2019-W25	Bundesweit	0	60+	172
2018/19	2019-W25	Bundesweit	0	35-59	344
2018/19	2019-W26	Bundesweit	0	00+	509
2018/19	2019-W26	Bundesweit	0	0-4	2199
2018/19	2019-W26	Bundesweit	0	5-14	860
2018/19	2019-W26	Bundesweit	0	15-34	605
2018/19	2019-W26	Bundesweit	0	60+	213
2018/19	2019-W26	Bundesweit	0	35-59	367
2018/19	2019-W27	Bundesweit	0	00+	515
2018/19	2019-W27	Bundesweit	0	0-4	2362
2018/19	2019-W27	Bundesweit	0	5-14	868
2018/19	2019-W27	Bundesweit	0	15-34	558
2018/19	2019-W27	Bundesweit	0	60+	214
2018/19	2019-W27	Bundesweit	0	35-59	390
2018/19	2019-W28	Bundesweit	0	00+	530
2018/19	2019-W28	Bundesweit	0	0-4	2150
2018/19	2019-W28	Bundesweit	0	5-14	792
2018/19	2019-W28	Bundesweit	0	15-34	639
2018/19	2019-W28	Bundesweit	0	60+	197
2018/19	2019-W28	Bundesweit	0	35-59	442
2018/19	2019-W29	Bundesweit	0	00+	518
2018/19	2019-W29	Bundesweit	0	0-4	2244
2018/19	2019-W29	Bundesweit	0	5-14	659
2018/19	2019-W29	Bundesweit	0	15-34	635
2018/19	2019-W29	Bundesweit	0	60+	210
2018/19	2019-W29	Bundesweit	0	35-59	421
2018/19	2019-W30	Bundesweit	0	00+	447
2018/19	2019-W30	Bundesweit	0	0-4	1716
2018/19	2019-W30	Bundesweit	0	5-14	636
2018/19	2019-W30	Bundesweit	0	15-34	582
2018/19	2019-W30	Bundesweit	0	60+	171
2018/19	2019-W30	Bundesweit	0	35-59	361
2018/19	2019-W31	Bundesweit	0	00+	404
2018/19	2019-W31	Bundesweit	0	0-4	1699
2018/19	2019-W31	Bundesweit	0	5-14	527
2018/19	2019-W31	Bundesweit	0	15-34	492
2018/19	2019-W31	Bundesweit	0	60+	168
2018/19	2019-W31	Bundesweit	0	35-59	331
2018/19	2019-W32	Bundesweit	0	00+	395
2018/19	2019-W32	Bundesweit	0	0-4	1470
2018/19	2019-W32	Bundesweit	0	5-14	434
2018/19	2019-W32	Bundesweit	0	15-34	527
2018/19	2019-W32	Bundesweit	0	60+	167
2018/19	2019-W32	Bundesweit	0	35-59	336
2018/19	2019-W33	Bundesweit	0	00+	388
2018/19	2019-W33	Bundesweit	0	0-4	1411
2018/19	2019-W33	Bundesweit	0	5-14	475
2018/19	2019-W33	Bundesweit	0	15-34	555
2018/19	2019-W33	Bundesweit	0	60+	145
2018/19	2019-W33	Bundesweit	0	35-59	313
2018/19	2019-W34	Bundesweit	0	00+	432
2018/19	2019-W34	Bundesweit	0	0-4	1676
2018/19	2019-W34	Bundesweit	0	5-14	583
2018/19	2019-W34	Bundesweit	0	15-34	598
2018/19	2019-W34	Bundesweit	0	60+	161
2018/19	2019-W34	Bundesweit	0	35-59	333
2018/19	2019-W35	Bundesweit	0	00+	471
2018/19	2019-W35	Bundesweit	0	0-4	1859
2018/19	2019-W35	Bundesweit	0	5-14	695
2018/19	2019-W35	Bundesweit	0	15-34	643
2018/19	2019-W35	Bundesweit	0	60+	165
2018/19	2019-W35	Bundesweit	0	35-59	359
2018/19	2019-W36	Bundesweit	0	00+	578
2018/19	2019-W36	Bundesweit	0	0-4	2200
2018/19	2019-W36	Bundesweit	0	5-14	924
2018/19	2019-W36	Bundesweit	0	15-34	770
2018/19	2019-W36	Bundesweit	0	60+	183
2018/19	2019-W36	Bundesweit	0	35-59	464
2018/19	2019-W37	Bundesweit	0	00+	771
2018/19	2019-W37	Bundesweit	0	0-4	2549
2018/19	2019-W37	Bundesweit	0	5-14	1005
2018/19	2019-W37	Bundesweit	0	15-34	1150
2018/19	2019-W37	Bundesweit	0	60+	233
2018/19	2019-W37	Bundesweit	0	35-59	655
2018/19	2019-W38	Bundesweit	0	00+	958
2018/19	2019-W38	Bundesweit	0	0-4	3291
2018/19	2019-W38	Bundesweit	0	5-14	1344
2018/19	2019-W38	Bundesweit	0	15-34	1425
2018/19	2019-W38	Bundesweit	0	60+	270
2018/19	2019-W38	Bundesweit	0	35-59	790
2018/19	2019-W39	Bundesweit	0	00+	1079
2018/19	2019-W39	Bundesweit	0	0-4	3698
2018/19	2019-W39	Bundesweit	0	5-14	1428
2018/19	2019-W39	Bundesweit	0	15-34	1498
2018/19	2019-W39	Bundesweit	0	60+	365
2018/19	2019-W39	Bundesweit	0	35-59	936
2019/20	2019-W40	Bundesweit	0	00+	838
2019/20	2019-W40	Bundesweit	0	0-4	2962
2019/20	2019-W40	Bundesweit	0	5-14	1027
2019/20	2019-W40	Bundesweit	0	15-34	1125
2019/20	2019-W40	Bundesweit	0	60+	308
2019/20	2019-W40	Bundesweit	0	35-59	744
2019/20	2019-W41	Bundesweit	0	00+	1237
2019/20	2019-W41	Bundesweit	0	0-4	4243
2019/20	2019-W41	Bundesweit	0	5-14	1282
2019/20	2019-W41	Bundesweit	0	15-34	1636
2019/20	2019-W41	Bundesweit	0	60+	470
2019/20	2019-W41	Bundesweit	0	35-59	1179
2019/20	2019-W42	Bundesweit	0	00+	1085
2019/20	2019-W42	Bundesweit	0	0-4	3961
2019/20	2019-W42	Bundesweit	0	5-14	1014
2019/20	2019-W42	Bundesweit	0	15-34	1363
2019/20	2019-W42	Bundesweit	0	60+	448
2019/20	2019-W42	Bundesweit	0	35-59	1048
2019/20	2019-W43	Bundesweit	0	00+	1074
2019/20	2019-W43	Bundesweit	0	0-4	4259
2019/20	2019-W43	Bundesweit	0	5-14	1136
2019/20	2019-W43	Bundesweit	0	15-34	1303
2019/20	2019-W43	Bundesweit	0	60+	434
2019/20	2019-W43	Bundesweit	0	35-59	996
2019/20	2019-W44	Bundesweit	0	00+	942
2019/20	2019-W44	Bundesweit	0	0-4	3685
2019/20	2019-W44	Bundesweit	0	5-14	1083
2019/20	2019-W44	Bundesweit	0	15-34	1127
2019/20	2019-W44	Bundesweit	0	60+	371
2019/20	2019-W44	Bundesweit	0	35-59	877
2019/20	2019-W45	Bundesweit	0	00+	1231
2019/20	2019-W45	Bundesweit	0	0-4	4324
2019/20	2019-W45	Bundesweit	0	5-14	1478
2019/20	2019-W45	Bundesweit	0	15-34	1518
2019/20	2019-W45	Bundesweit	0	60+	495
2019/20	2019-W45	Bundesweit	0	35-59	1159
2019/20	2019-W46	Bundesweit	0	00+	1284
2019/20	2019-W46	Bundesweit	0	0-4	4586
2019/20	2019-W46	Bundesweit	0	5-14	1681
2019/20	2019-W46	Bundesweit	0	15-34	1623
2019/20	2019-W46	Bundesweit	0	60+	453
2019/20	2019-W46	Bundesweit	0	35-59	1187
2019/20	2019-W47	Bundesweit	0	00+	1276
2019/20	2019-W47	Bundesweit	0	0-4	4542
2019/20	2019-W47	Bundesweit	0	5-14	1737
2019/20	2019-W47	Bundesweit	0	15-34	1505
2019/20	2019-W47	Bundesweit	0	60+	492
2019/20	2019-W47	Bundesweit	0	35-59	1203
2019/20	2019-W48	Bundesweit	0	00+	1236
2019/20	2019-W48	Bundesweit	0	0-4	4539
2019/20	2019-W48	Bundesweit	0	5-14	1778
2019/20	2019-W48	Bundesweit	0	15-34	1463
2019/20	2019-W48	Bundesweit	0	60+	459
2019/20	2019-W48	Bundesweit	0	35-59	1131
2019/20	2019-W49	Bundesweit	0	00+	1247
2019/20	2019-W49	Bundesweit	0	0-4	4401
2019/20	2019-W49	Bundesweit	0	5-14	1708
2019/20	2019-W49	Bundesweit	0	15-34	1514
2019/20	2019-W49	Bundesweit	0	60+	485
2019/20	2019-W49	Bundesweit	0	35-59	1146
2019/20	2019-W50	Bundesweit	0	00+	1307
2019/20	2019-W50	Bundesweit	0	0-4	4902
2019/20	2019-W50	Bundesweit	0	5-14	1754
2019/20	2019-W50	Bundesweit	0	15-34	1574
2019/20	2019-W50	Bundesweit	0	60+	527
2019/20	2019-W50	Bundesweit	0	35-59	1164
2019/20	2019-W51	Bundesweit	0	00+	1243
2019/20	2019-W51	Bundesweit	0	0-4	4771
2019/20	2019-W51	Bundesweit	0	5-14	1796
2019/20	2019-W51	Bundesweit	0	15-34	1435
2019/20	2019-W51	Bundesweit	0	60+	552
2019/20	2019-W51	Bundesweit	0	35-59	1058
2019/20	2019-W52	Bundesweit	0	00+	419
2019/20	2019-W52	Bundesweit	0	0-4	2092
2019/20	2019-W52	Bundesweit	0	5-14	535
2019/20	2019-W52	Bundesweit	0	15-34	379
2019/20	2019-W52	Bundesweit	0	60+	202
2019/20	2019-W52	Bundesweit	0	35-59	365
2019/20	2020-W01	Bundesweit	0	00+	709
2019/20	2020-W01	Bundesweit	0	0-4	2616
2019/20	2020-W01	Bundesweit	0	5-14	619
2019/20	2020-W01	Bundesweit	0	15-34	743
2019/20	2020-W01	Bundesweit	0	60+	430
2019/20	2020-W01	Bundesweit	0	35-59	678
2019/20	2020-W02	Bundesweit	0	00+	1273
2019/20	2020-W02	Bundesweit	0	0-4	3181
2019/20	2020-W02	Bundesweit	0	5-14	1199
2019/20	2020-W02	Bundesweit	0	15-34	1579
2019/20	2020-W02	Bundesweit	0	60+	720
2019/20	2020-W02	Bundesweit	0	35-59	1281
2019/20	2020-W03	Bundesweit	0	00+	1242
2019/20	2020-W03	Bundesweit	0	0-4	4462
2019/20	2020-W03	Bundesweit	0	5-14	1616
2019/20	2020-W03	Bundesweit	0	15-34	1406
2019/20	2020-W03	Bundesweit	0	60+	578
2019/20	2020-W03	Bundesweit	0	35-59	1141
2019/20	2020-W04	Bundesweit	0	00+	1391
2019/20	2020-W04	Bundesweit	0	0-4	6036
2019/20	2020-W04	Bundesweit	0	5-14	2246
2019/20	2020-W04	Bundesweit	0	15-34	1467
2019/20	2020-W04	Bundesweit	0	60+	513
2019/20	2020-W04	Bundesweit	0	35-59	1207
2019/20	2020-W05	Bundesweit	0	00+	1770
2019/20	2020-W05	Bundesweit	0	0-4	7246
2019/20	2020-W05	Bundesweit	0	5-14	3183
2019/20	2020-W05	Bundesweit	0	15-34	1964
2019/20	2020-W05	Bundesweit	0	60+	610
2019/20	2020-W05	Bundesweit	0	35-59	1479
2019/20	2020-W06	Bundesweit	0	00+	1775
2019/20	2020-W06	Bundesweit	0	0-4	7526
2019/20	2020-W06	Bundesweit	0	5-14	3213
2019/20	2020-W06	Bundesweit	0	15-34	1895
2019/20	2020-W06	Bundesweit	0	60+	590
2019/20	2020-W06	Bundesweit	0	35-59	1511
2019/20	2020-W07	Bundesweit	0	00+	1698
2019/20	2020-W07	Bundesweit	0	0-4	6707
2019/20	2020-W07	Bundesweit	0	5-14	2744
2019/20	2020-W07	Bundesweit	0	15-34	1833
2019/20	2020-W07	Bundesweit	0	60+	617
2019/20	2020-W07	Bundesweit	0	35-59	1541
2019/20	2020-W08	Bundesweit	0	00+	1596
2019/20	2020-W08	Bundesweit	0	0-4	6253
2019/20	2020-W08	Bundesweit	0	5-14	2527
2019/20	2020-W08	Bundesweit	0	15-34	1753
2019/20	2020-W08	Bundesweit	0	60+	630
2019/20	2020-W08	Bundesweit	0	35-59	1408
2019/20	2020-W09	Bundesweit	0	00+	1687
2019/20	2020-W09	Bundesweit	0	0-4	6349
2019/20	2020-W09	Bundesweit	0	5-14	2455
2019/20	2020-W09	Bundesweit	0	15-34	2017
2019/20	2020-W09	Bundesweit	0	60+	621
2019/20	2020-W09	Bundesweit	0	35-59	1508
2019/20	2020-W10	Bundesweit	0	00+	1977
2019/20	2020-W10	Bundesweit	0	0-4	6196
2019/20	2020-W10	Bundesweit	0	5-14	3043
2019/20	2020-W10	Bundesweit	0	15-34	2486
2019/20	2020-W10	Bundesweit	0	60+	678
2019/20	2020-W10	Bundesweit	0	35-59	1856
2019/20	2020-W11	Bundesweit	0	00+	1986
2019/20	2020-W11	Bundesweit	0	0-4	6150
2019/20	2020-W11	Bundesweit	0	5-14	3101
2019/20	2020-W11	Bundesweit	0	15-34	2380
2019/20	2020-W11	Bundesweit	0	60+	710
2019/20	2020-W11	Bundesweit	0	35-59	1916
2019/20	2020-W12	Bundesweit	0	00+	2085
2019/20	2020-W12	Bundesweit	0	0-4	4765
2019/20	2020-W12	Bundesweit	0	5-14	1907
2019/20	2020-W12	Bundesweit	0	15-34	2533
2019/20	2020-W12	Bundesweit	0	60+	824
2019/20	2020-W12	Bundesweit	0	35-59	2502
2019/20	2020-W13	Bundesweit	0	00+	1306
2019/20	2020-W13	Bundesweit	0	0-4	2051
2019/20	2020-W13	Bundesweit	0	5-14	728
2019/20	2020-W13	Bundesweit	0	15-34	1601
2019/20	2020-W13	Bundesweit	0	60+	584
2019/20	2020-W13	Bundesweit	0	35-59	1750
2019/20	2020-W14	Bundesweit	0	00+	859
2019/20	2020-W14	Bundesweit	0	0-4	1384
2019/20	2020-W14	Bundesweit	0	5-14	530
2019/20	2020-W14	Bundesweit	0	15-34	1025
2019/20	2020-W14	Bundesweit	0	60+	448
2019/20	2020-W14	Bundesweit	0	35-59	1099
2019/20	2020-W15	Bundesweit	0	00+	457
2019/20	2020-W15	Bundesweit	0	0-4	765
2019/20	2020-W15	Bundesweit	0	5-14	293
2019/20	2020-W15	Bundesweit	0	15-34	512
2019/20	2020-W15	Bundesweit	0	60+	279
2019/20	2020-W15	Bundesweit	0	35-59	565
2019/20	2020-W16	Bundesweit	0	00+	341
2019/20	2020-W16	Bundesweit	0	0-4	719
2019/20	2020-W16	Bundesweit	0	5-14	299
2019/20	2020-W16	Bundesweit	0	15-34	379
2019/20	2020-W16	Bundesweit	0	60+	216
2019/20	2020-W16	Bundesweit	0	35-59	378
2019/20	2020-W17	Bundesweit	0	00+	375
2019/20	2020-W17	Bundesweit	0	0-4	772
2019/20	2020-W17	Bundesweit	0	5-14	290
2019/20	2020-W17	Bundesweit	0	15-34	425
2019/20	2020-W17	Bundesweit	0	60+	223
2019/20	2020-W17	Bundesweit	0	35-59	433
2019/20	2020-W18	Bundesweit	0	00+	289
2019/20	2020-W18	Bundesweit	0	0-4	592
2019/20	2020-W18	Bundesweit	0	5-14	240
2019/20	2020-W18	Bundesweit	0	15-34	342
2019/20	2020-W18	Bundesweit	0	60+	154
2019/20	2020-W18	Bundesweit	0	35-59	336
2019/20	2020-W19	Bundesweit	0	00+	330
2019/20	2020-W19	Bundesweit	0	0-4	699
2019/20	2020-W19	Bundesweit	0	5-14	294
2019/20	2020-W19	Bundesweit	0	15-34	388
2019/20	2020-W19	Bundesweit	0	60+	188
2019/20	2020-W19	Bundesweit	0	35-59	369
2019/20	2020-W20	Bundesweit	0	00+	335
2019/20	2020-W20	Bundesweit	0	0-4	621
2019/20	2020-W20	Bundesweit	0	5-14	314
2019/20	2020-W20	Bundesweit	0	15-34	411
2019/20	2020-W20	Bundesweit	0	60+	169
2019/20	2020-W20	Bundesweit	0	35-59	387
2019/20	2020-W21	Bundesweit	0	00+	202
2019/20	2020-W21	Bundesweit	0	0-4	518
2019/20	2020-W21	Bundesweit	0	5-14	201
2019/20	2020-W21	Bundesweit	0	15-34	205
2019/20	2020-W21	Bundesweit	0	60+	115
2019/20	2020-W21	Bundesweit	0	35-59	228
2019/20	2020-W22	Bundesweit	0	00+	260
2019/20	2020-W22	Bundesweit	0	0-4	749
2019/20	2020-W22	Bundesweit	0	5-14	308
2019/20	2020-W22	Bundesweit	0	15-34	301
2019/20	2020-W22	Bundesweit	0	60+	142
2019/20	2020-W22	Bundesweit	0	35-59	251
2019/20	2020-W23	Bundesweit	0	00+	196
2019/20	2020-W23	Bundesweit	0	0-4	517
2019/20	2020-W23	Bundesweit	0	5-14	251
2019/20	2020-W23	Bundesweit	0	15-34	233
2019/20	2020-W23	Bundesweit	0	60+	100
2019/20	2020-W23	Bundesweit	0	35-59	193
2019/20	2020-W24	Bundesweit	0	00+	243
2019/20	2020-W24	Bundesweit	0	0-4	709
2019/20	2020-W24	Bundesweit	0	5-14	293
